Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
105244,Network,Medium,8.98,93,Medium,3,3.4
105245,Network,Medium,8.41,73,Enterprise,3,4.6
105246,Network,Medium,3.72,20,Small,3,2.8
105247,Hardware,Low,,77,Medium,3,3.1
105248,Security,Low,6.38,70,Medium,1,4.8
105249,Database,High,8.82,57,Enterprise,3,3.9
105250,Network,Medium,2.12,48,Medium,0,4.8
105251,Database,High,,47,Enterprise,1,4.1
105252,Security,Low,7.8,77,Medium,2,3.5
105253,Hardware,Low,8.63,31,Enterprise,3,3.9
105254,Email,Medium,7.69,32,Small,2,3.1
105255,Email,Medium,7.38,89,Small,2,3.7
105256,Software,Medium,8.54,75,Small,3,3.2
105257,Database,Low,0.55,71,Small,1,4.0
105258,Software,Critical,11.51,46,Small,3,4.7
105259,Database,Low,8.69,66,Enterprise,1,4.3
105260,Network,Low,3.94,85,Small,2,2.9
105261,Security,Low,5.62,61,Medium,2,4.6
105262,Hardware,Medium,4.15,61,Small,0,4.1
105263,Network,Low,2.23,27,Enterprise,0,4.4
105264,Software,Medium,5.73,88,Enterprise,1,2.7
105265,Security,Low,2.26,64,Medium,3,4.2
105266,Email,Medium,11.22,88,Small,2,2.5
105267,Software,Medium,,30,Small,1,4.0
105268,Software,Medium,12.0,61,Small,0,2.7
105269,Network,Low,4.75,29,Medium,2,4.1
105270,Network,High,,68,Small,3,3.1
105271,Hardware,Medium,7.81,71,Small,1,3.2
105272,Database,Medium,5.41,47,Small,1,4.6
105273,Security,High,,88,Small,3,2.5
105274,Software,Medium,11.2,32,Small,1,3.2
105275,Hardware,Low,,79,Medium,0,5.0
105276,Database,Medium,5.42,37,Medium,0,4.0
105277,Hardware,High,6.54,53,Enterprise,3,3.9
105278,Network,Low,5.01,47,Medium,2,3.9
105279,Hardware,Critical,2.57,37,Enterprise,3,4.4
105280,Software,Low,,44,Small,1,4.1
105281,Email,Medium,9.32,95,Small,2,4.8
105282,Email,High,8.68,26,Small,0,3.9
105283,Email,Low,1.59,78,Small,2,4.2
105284,Security,Medium,1.98,99,Small,2,4.2
105285,Database,Medium,,76,Small,2,2.8
105286,Software,Low,0.93,57,Small,3,4.9
105287,Hardware,Low,3.19,56,Small,0,4.4
105288,Email,Low,3.42,30,Small,3,4.4
105289,Email,Medium,5.35,72,Small,2,2.8
105290,Network,Medium,,57,Enterprise,1,4.8
105291,Network,Critical,5.85,82,Small,0,2.6
105292,Software,Low,9.12,30,Small,0,3.8
105293,Hardware,Medium,3.35,56,Medium,0,4.5
105294,Email,High,6.05,75,Small,1,4.3
105295,Software,High,9.25,95,Medium,2,2.9
105296,Email,Low,3.44,46,Small,2,2.6
105297,Hardware,Low,4.62,92,Small,0,2.9
105298,Email,Critical,8.46,73,Small,1,4.5
105299,Network,Low,4.02,79,Medium,1,3.0
105300,Hardware,High,3.02,76,Medium,2,4.1
105301,Database,Critical,,47,Enterprise,1,4.0
105302,Security,Medium,1.22,66,Enterprise,1,3.6
105303,Hardware,Critical,5.95,52,Small,0,4.2
105304,Network,Low,3.62,65,Small,0,4.9
105305,Hardware,Critical,,88,Small,1,3.2
105306,Security,High,2.47,93,Medium,1,3.8
105307,Security,High,,96,Small,0,4.9
105308,Network,Medium,8.76,92,Small,3,3.1
105309,Database,Medium,10.04,53,Small,0,4.6
105310,Network,Medium,,54,Enterprise,2,3.6
105311,Database,Medium,10.69,51,Small,2,2.9
105312,Hardware,Medium,9.76,76,Enterprise,1,3.7
105313,Hardware,Critical,0.69,59,Enterprise,2,4.0
105314,Email,Low,5.29,59,Medium,2,3.4
105315,Network,Medium,2.67,99,Small,3,4.7
105316,Network,Low,6.78,46,Medium,3,4.8
105317,Email,High,,20,Enterprise,3,4.1
105318,Software,Low,11.98,90,Small,1,4.7
105319,Email,Medium,0.68,46,Enterprise,2,4.9
105320,Network,Medium,6.69,48,Medium,3,4.3
105321,Database,Low,1.94,71,Enterprise,3,4.6
105322,Database,High,10.26,81,Small,0,4.8
105323,Software,Low,9.65,31,Small,2,3.3
105324,Hardware,Medium,,77,Small,1,3.3
105325,Hardware,Low,11.51,65,Medium,2,3.1
105326,Security,High,10.02,80,Small,2,2.9
105327,Hardware,Critical,7.57,30,Medium,3,3.0
105328,Email,Low,2.17,53,Medium,0,4.3
105329,Software,Low,6.24,96,Small,0,3.5
105330,Security,Critical,5.48,80,Small,2,3.0
105331,Security,High,6.87,33,Small,2,4.4
105332,Network,Low,,32,Medium,1,3.3
105333,Software,Medium,,29,Small,3,3.4
105334,Security,Critical,,29,Small,0,4.1
105335,Hardware,Low,3.35,90,Small,2,4.1
105336,Network,Low,10.36,26,Small,2,2.9
105337,Software,Medium,7.59,94,Small,1,3.9
105338,Network,Critical,4.83,84,Medium,2,3.3
105339,Network,Medium,8.05,29,Small,3,3.8
105340,Security,High,7.7,20,Small,3,2.9
105341,Database,Low,,47,Small,0,3.9
105342,Database,Medium,4.64,70,Small,1,3.0
105343,Email,Medium,5.34,27,Small,1,2.7
105344,Network,Medium,7.46,78,Small,1,3.0
105345,Hardware,Medium,11.12,24,Medium,0,4.5
105346,Hardware,High,2.23,95,Small,2,4.8
105347,Email,Medium,9.62,35,Small,0,2.7
105348,Hardware,Critical,0.58,35,Small,1,3.3
105349,Hardware,High,2.92,74,Enterprise,3,2.6
105350,Email,Low,5.09,97,Small,0,3.9
105351,Security,High,1.06,78,Small,1,3.6
105352,Email,High,,82,Medium,2,4.2
105353,Security,Medium,11.72,95,Enterprise,2,4.3
105354,Database,Medium,1.1,33,Enterprise,3,4.0
105355,Database,Medium,5.65,57,Small,2,2.8
105356,Software,Medium,9.77,48,Medium,2,4.5
105357,Email,Medium,4.66,57,Medium,2,3.3
105358,Database,High,10.36,87,Small,3,2.7
105359,Software,Medium,11.82,56,Small,0,3.7
105360,Software,Low,,77,Small,2,3.9
105361,Security,Critical,6.98,52,Small,3,3.5
105362,Hardware,Medium,7.17,26,Enterprise,1,3.3
105363,Database,High,10.88,91,Small,3,2.8
105364,Email,Critical,10.98,34,Small,1,4.4
105365,Network,High,10.13,85,Small,1,2.8
105366,Software,High,9.84,23,Medium,1,3.8
105367,Security,Medium,1.85,60,Small,2,4.4
105368,Email,High,6.72,34,Small,1,5.0
105369,Security,Critical,10.42,50,Enterprise,0,4.5
105370,Database,Medium,2.91,96,Small,3,3.9
105371,Software,High,5.24,96,Small,1,2.8
105372,Database,Low,10.18,95,Small,1,4.9
105373,Security,High,10.68,76,Small,2,2.7
105374,Software,Medium,0.59,58,Small,1,3.1
105375,Software,Low,3.29,44,Medium,2,4.3
105376,Hardware,Low,7.06,45,Medium,3,2.6
105377,Security,Medium,3.64,84,Enterprise,1,5.0
105378,Hardware,Medium,7.59,74,Small,0,3.8
105379,Software,Medium,10.08,60,Small,0,3.3
105380,Network,Low,,31,Medium,3,4.7
105381,Database,High,2.79,62,Small,3,3.0
105382,Database,Medium,,63,Enterprise,0,3.7
105383,Network,Medium,7.63,65,Small,2,3.4
105384,Network,Critical,10.23,63,Enterprise,3,3.6
105385,Email,Low,8.14,51,Small,1,4.8
105386,Network,High,8.54,86,Small,1,2.7
105387,Software,High,7.09,40,Medium,0,2.7
105388,Network,High,8.98,33,Small,3,3.9
105389,Hardware,Low,11.16,36,Small,3,4.1
105390,Database,Low,5.29,59,Medium,1,4.6
105391,Email,Low,4.01,55,Small,2,3.9
105392,Software,Low,5.19,72,Small,3,3.1
105393,Email,Medium,6.95,82,Enterprise,0,3.5
105394,Network,High,1.35,31,Small,1,4.2
105395,Hardware,Low,9.42,23,Small,1,3.8
105396,Network,High,11.33,51,Small,1,4.7
105397,Network,Low,,84,Enterprise,1,3.7
105398,Network,High,3.71,83,Small,1,3.9
105399,Security,Medium,,48,Small,3,4.3
105400,Network,Low,,98,Small,0,4.0
105401,Email,Medium,6.27,87,Medium,3,4.3
105402,Database,High,4.63,47,Small,1,3.6
105403,Hardware,Medium,8.68,51,Small,0,2.7
105404,Security,High,,83,Medium,0,3.9
105405,Security,High,0.62,69,Enterprise,1,3.8
105406,Database,Medium,,84,Enterprise,0,3.2
105407,Email,Medium,,69,Small,3,4.7
105408,Database,Medium,10.14,62,Small,0,4.8
105409,Software,High,8.6,43,Small,0,3.1
105410,Network,Low,11.05,78,Medium,1,4.9
105411,Email,Low,9.09,80,Enterprise,0,4.9
105412,Hardware,High,3.12,83,Small,2,4.8
105413,Network,Medium,5.0,65,Medium,0,3.1
105414,Hardware,High,7.31,85,Medium,0,3.7
105415,Network,Low,,49,Small,0,2.6
105416,Network,High,11.42,77,Medium,1,2.5
105417,Hardware,Low,3.87,54,Small,1,3.5
105418,Security,Medium,7.82,93,Medium,0,3.7
105419,Hardware,Low,11.99,50,Small,3,2.6
105420,Software,Medium,2.88,54,Enterprise,2,3.5
105421,Database,Medium,7.34,79,Enterprise,0,4.6
105422,Database,Medium,,93,Small,2,4.9
105423,Network,Medium,0.96,88,Small,2,4.9
105424,Hardware,Low,8.46,93,Medium,0,2.8
105425,Email,Low,2.83,57,Small,1,3.9
105426,Hardware,Low,4.24,98,Small,0,4.5
105427,Email,Medium,11.69,90,Enterprise,3,2.9
105428,Hardware,Low,6.04,54,Medium,0,4.1
105429,Software,Medium,10.49,65,Enterprise,1,3.7
105430,Email,Critical,11.56,94,Small,1,2.6
105431,Email,Low,7.37,47,Small,0,4.3
105432,Software,High,2.46,35,Medium,2,4.4
105433,Hardware,Medium,2.37,71,Enterprise,0,3.3
105434,Software,Medium,11.43,30,Enterprise,1,4.7
105435,Database,Critical,8.28,54,Enterprise,3,4.0
105436,Software,Medium,5.05,24,Small,0,2.6
105437,Security,Critical,,83,Medium,2,2.8
105438,Email,Low,6.65,30,Medium,1,3.1
105439,Security,Medium,3.53,22,Enterprise,1,3.9
105440,Security,Low,2.65,25,Enterprise,0,4.9
105441,Email,Medium,,99,Small,2,4.2
105442,Network,Medium,3.0,23,Small,2,5.0
105443,Database,High,2.93,61,Small,0,2.8
105444,Email,Low,8.19,22,Small,1,3.3
105445,Hardware,Low,3.49,57,Medium,2,4.8
105446,Security,Medium,5.23,90,Medium,3,3.6
105447,Security,High,0.98,59,Enterprise,3,2.7
105448,Security,Low,,67,Small,2,4.7
105449,Database,Low,0.77,94,Small,2,4.4
105450,Network,Medium,8.14,25,Small,0,3.0
105451,Software,Critical,11.72,96,Medium,0,2.6
105452,Email,Medium,8.39,60,Small,2,2.7
105453,Network,Critical,8.77,77,Small,1,2.7
105454,Security,Low,0.98,85,Small,2,4.9
105455,Network,Low,,66,Medium,3,3.5
105456,Hardware,Medium,5.26,78,Small,3,2.6
105457,Hardware,High,4.92,51,Medium,0,3.9
105458,Database,Low,2.43,87,Small,0,3.5
105459,Database,High,6.57,45,Enterprise,1,4.8
105460,Network,Low,,25,Small,3,4.3
105461,Database,High,0.84,24,Enterprise,1,4.9
105462,Security,Medium,4.37,24,Small,2,4.3
105463,Network,Low,1.43,94,Medium,2,3.1
105464,Software,Medium,4.42,27,Small,2,2.5
105465,Database,Critical,8.85,23,Medium,0,4.4
105466,Email,Medium,8.65,58,Enterprise,1,3.0
105467,Database,Low,,75,Medium,2,4.6
105468,Software,Critical,,89,Medium,2,3.6
105469,Network,Medium,7.66,61,Small,2,4.3
105470,Hardware,Low,6.05,61,Small,1,3.2
105471,Network,Low,,76,Enterprise,0,2.5
105472,Security,Medium,11.14,32,Enterprise,0,4.7
105473,Network,Low,4.62,21,Small,2,3.8
105474,Database,Low,2.28,30,Enterprise,0,4.3
105475,Email,Medium,8.4,83,Small,1,3.8
105476,Email,Critical,10.09,46,Enterprise,1,2.8
105477,Security,Medium,11.98,67,Enterprise,2,2.5
105478,Database,Medium,11.96,78,Small,0,5.0
105479,Security,Low,8.06,43,Small,0,3.2
105480,Email,Medium,11.83,94,Small,3,2.5
105481,Database,Medium,9.96,45,Small,3,4.8
105482,Database,Medium,,84,Small,1,4.7
105483,Software,Low,11.63,89,Small,1,2.5
105484,Software,Low,3.38,21,Medium,2,4.0
105485,Security,High,7.73,68,Enterprise,0,4.3
105486,Software,High,3.72,50,Enterprise,0,3.4
105487,Security,High,5.72,83,Medium,2,3.4
105488,Security,Critical,11.03,79,Small,1,3.0
105489,Database,Critical,3.31,64,Small,3,3.3
105490,Hardware,Low,,85,Small,0,4.1
105491,Network,Low,5.67,69,Small,2,4.8
105492,Software,Critical,,68,Enterprise,3,4.8
105493,Network,Low,,63,Enterprise,0,3.6
105494,Software,Low,,54,Small,3,4.3
105495,Security,Low,10.15,86,Enterprise,1,4.6
105496,Network,Critical,6.58,58,Medium,1,3.5
105497,Network,Low,9.31,65,Enterprise,0,2.5
105498,Network,High,1.69,52,Small,2,4.6
105499,Database,Medium,5.47,53,Medium,3,2.9
105500,Email,Medium,11.15,88,Small,1,3.4
105501,Hardware,Medium,,46,Medium,0,3.4
105502,Hardware,Medium,0.6,86,Medium,0,3.6
105503,Database,Low,,39,Medium,0,3.8
105504,Hardware,High,,82,Small,3,2.7
105505,Network,High,10.04,39,Small,3,2.6
105506,Hardware,High,,70,Small,2,4.1
105507,Email,Critical,,73,Enterprise,2,3.0
105508,Database,Medium,6.96,57,Small,3,4.9
105509,Hardware,Low,11.63,39,Small,3,3.4
105510,Database,Medium,4.31,28,Enterprise,2,3.6
105511,Software,Low,6.48,21,Medium,3,4.9
105512,Database,Critical,7.14,52,Small,0,2.5
105513,Security,Medium,9.06,44,Enterprise,1,3.8
105514,Email,Medium,9.28,38,Medium,3,4.4
105515,Network,Medium,1.58,94,Medium,3,4.6
105516,Security,Low,2.09,93,Small,1,2.8
105517,Network,Medium,,54,Small,1,3.5
105518,Email,Critical,8.7,96,Small,3,3.7
105519,Network,Medium,0.89,56,Small,1,5.0
105520,Software,Low,6.56,59,Small,1,4.4
105521,Network,Low,11.23,62,Small,0,3.7
105522,Hardware,High,,63,Medium,1,3.5
105523,Network,Critical,9.83,33,Small,2,3.6
105524,Hardware,Medium,5.89,45,Small,3,2.6
105525,Security,High,10.62,40,Small,3,4.9
105526,Email,Low,2.67,53,Small,0,2.7
105527,Network,Medium,4.69,67,Enterprise,3,2.5
105528,Database,Low,,53,Enterprise,3,2.9
105529,Security,Medium,2.78,82,Enterprise,3,3.5
105530,Database,Critical,,52,Medium,3,3.5
105531,Network,High,10.15,28,Small,1,4.5
105532,Network,Low,9.56,67,Small,2,3.3
105533,Security,Medium,0.53,82,Medium,1,2.8
105534,Network,Medium,4.44,66,Small,2,4.4
105535,Software,Medium,10.97,41,Enterprise,0,2.5
105536,Network,High,10.03,70,Small,2,3.3
105537,Software,Low,4.88,94,Enterprise,2,3.6
105538,Software,Medium,,62,Small,2,4.6
105539,Email,Low,,75,Medium,1,4.3
105540,Email,Low,6.68,85,Small,0,4.7
105541,Hardware,Medium,9.55,54,Small,1,4.6
105542,Network,Low,4.06,93,Small,0,3.2
105543,Database,Medium,6.77,69,Medium,2,4.7
105544,Database,Medium,10.99,51,Small,3,2.7
105545,Network,Low,,85,Medium,0,4.5
105546,Hardware,Medium,7.25,24,Small,1,4.6
105547,Software,Low,1.27,92,Medium,2,3.4
105548,Software,Medium,,42,Enterprise,3,2.9
105549,Network,Medium,4.7,92,Small,1,4.4
105550,Software,Medium,6.47,46,Small,3,4.1
105551,Network,High,,87,Medium,2,4.6
105552,Security,Critical,6.79,67,Enterprise,2,3.9
105553,Database,Medium,6.96,27,Medium,2,4.1
105554,Network,Low,10.54,54,Small,1,3.3
105555,Hardware,Low,5.53,90,Small,1,3.0
105556,Email,Medium,7.59,92,Small,2,3.4
105557,Network,Medium,4.44,88,Enterprise,0,4.1
105558,Email,Low,7.58,79,Enterprise,1,2.7
105559,Software,High,0.5,28,Medium,0,4.5
105560,Network,Medium,,70,Small,1,2.9
105561,Network,High,8.72,71,Medium,2,3.0
105562,Network,Low,,71,Small,0,4.5
105563,Software,High,8.16,53,Enterprise,3,3.1
105564,Email,Critical,5.79,55,Enterprise,3,2.8
105565,Database,Low,6.37,66,Enterprise,3,4.4
105566,Email,High,7.52,62,Small,3,2.8
105567,Security,Low,11.25,22,Small,1,4.4
105568,Network,Critical,1.34,65,Medium,0,4.8
105569,Network,Medium,5.14,30,Small,1,3.8
105570,Software,Medium,3.52,34,Medium,3,4.2
105571,Email,Medium,,61,Medium,3,4.9
105572,Database,Low,9.03,25,Medium,2,2.7
105573,Security,Low,,58,Small,2,4.2
105574,Hardware,Medium,10.87,30,Medium,0,3.2
105575,Email,Medium,3.89,42,Medium,1,3.9
105576,Database,Medium,10.17,67,Small,2,3.3
105577,Database,Critical,,89,Small,1,4.0
105578,Database,Low,11.46,32,Small,3,3.2
105579,Email,Low,8.57,20,Small,3,3.1
105580,Network,Medium,1.68,61,Enterprise,1,3.5
105581,Database,Low,,37,Enterprise,0,3.1
105582,Software,Medium,10.32,86,Small,2,3.3
105583,Email,Medium,9.05,28,Small,3,3.6
105584,Network,High,2.14,93,Enterprise,0,4.5
105585,Security,Medium,6.85,33,Medium,1,2.6
105586,Hardware,Medium,10.97,81,Small,0,3.4
105587,Database,Medium,7.09,82,Enterprise,3,4.8
105588,Security,Medium,2.4,55,Medium,1,4.9
105589,Hardware,Low,7.89,46,Medium,2,4.2
105590,Security,Low,,88,Medium,0,4.8
105591,Security,Medium,4.0,94,Medium,2,2.7
105592,Network,Medium,2.04,48,Small,1,2.8
105593,Email,Low,6.82,59,Medium,1,4.1
105594,Software,Medium,1.63,67,Small,2,3.8
105595,Database,Low,4.34,52,Medium,1,3.0
105596,Network,Medium,,20,Small,1,4.6
105597,Hardware,Medium,5.6,46,Medium,1,5.0
105598,Security,Low,1.51,78,Enterprise,1,2.7
105599,Hardware,Critical,10.0,34,Enterprise,1,2.6
105600,Hardware,Medium,6.54,84,Medium,2,4.7
105601,Hardware,Medium,8.15,92,Small,3,4.6
105602,Software,Critical,11.45,32,Enterprise,1,4.2
105603,Email,Medium,10.38,75,Medium,3,3.3
105604,Hardware,Critical,5.83,35,Small,2,4.5
105605,Network,Low,3.35,73,Small,2,4.1
105606,Network,High,,53,Small,1,3.0
105607,Software,Low,,32,Small,2,2.7
105608,Hardware,High,5.55,32,Small,0,3.4
105609,Database,Low,4.26,67,Small,2,4.6
105610,Security,Critical,,40,Medium,1,4.3
105611,Security,High,8.59,42,Enterprise,0,3.0
105612,Software,Medium,8.33,56,Small,3,3.4
105613,Software,Medium,9.34,42,Enterprise,0,4.9
105614,Email,Medium,,86,Small,3,2.7
105615,Database,Low,8.96,45,Medium,2,3.7
105616,Email,High,1.12,34,Enterprise,1,3.6
105617,Network,Medium,3.7,70,Enterprise,2,4.0
105618,Software,Medium,,94,Enterprise,0,4.3
105619,Email,Medium,1.07,41,Medium,1,4.9
105620,Network,Low,10.73,43,Small,3,4.0
105621,Hardware,Low,11.25,39,Medium,1,4.4
105622,Network,Low,6.43,52,Enterprise,0,3.3
105623,Email,Medium,6.31,88,Medium,3,3.8
105624,Database,Medium,,46,Enterprise,2,4.7
105625,Email,High,11.32,50,Small,0,4.1
105626,Network,Low,10.39,90,Small,1,3.1
105627,Software,Medium,7.44,69,Medium,1,4.1
105628,Security,Medium,,49,Small,1,4.6
105629,Hardware,Medium,0.76,94,Small,0,3.9
105630,Email,Low,4.14,32,Small,3,3.4
105631,Network,Low,6.25,20,Small,1,2.7
105632,Email,Low,3.41,63,Small,1,4.4
105633,Email,Low,7.3,47,Medium,3,3.8
105634,Database,Low,10.73,40,Small,3,2.9
105635,Security,Medium,2.44,31,Enterprise,3,4.0
105636,Network,Medium,,30,Small,0,2.6
105637,Hardware,Low,4.67,68,Enterprise,1,3.4
105638,Network,Low,9.02,96,Medium,1,4.8
105639,Email,Medium,,54,Enterprise,3,3.0
105640,Software,Low,,92,Medium,1,4.8
105641,Security,Critical,3.09,34,Small,2,4.5
105642,Network,Critical,3.25,52,Enterprise,0,3.7
105643,Network,Low,2.54,38,Enterprise,3,2.7
105644,Software,Medium,4.66,99,Enterprise,2,4.5
105645,Hardware,Medium,3.22,92,Small,2,4.3
105646,Security,Medium,6.73,95,Medium,0,4.0
105647,Hardware,High,1.54,89,Medium,2,4.4
105648,Software,Low,5.94,33,Medium,0,4.5
105649,Email,Low,,85,Small,0,4.6
105650,Software,Low,10.84,51,Medium,2,2.7
105651,Security,Medium,2.35,84,Small,2,3.0
105652,Database,Low,,95,Medium,1,2.6
105653,Email,High,2.76,25,Small,3,4.7
105654,Database,Medium,,86,Enterprise,0,5.0
105655,Security,Low,5.55,23,Enterprise,3,3.2
105656,Security,Low,5.06,58,Enterprise,1,3.2
105657,Security,Low,3.15,34,Medium,2,4.7
105658,Database,Low,,29,Medium,2,4.8
105659,Network,Low,4.21,67,Small,3,4.7
105660,Hardware,High,9.93,69,Small,2,4.1
105661,Security,Low,11.21,64,Enterprise,0,4.6
105662,Database,Medium,8.14,77,Small,2,2.5
105663,Hardware,High,,79,Enterprise,0,3.7
105664,Email,Medium,7.11,42,Medium,1,4.1
105665,Software,Low,7.39,50,Small,1,4.2
105666,Database,Medium,,75,Small,1,3.4
105667,Database,Low,8.75,28,Medium,1,3.7
105668,Database,Low,1.31,41,Enterprise,1,5.0
105669,Security,Low,1.48,37,Small,3,3.0
105670,Security,Low,1.89,64,Medium,0,4.5
105671,Network,High,7.69,69,Medium,3,3.7
105672,Database,High,9.8,73,Medium,3,4.1
105673,Security,High,5.28,31,Enterprise,2,3.1
105674,Network,Medium,4.25,57,Small,3,4.9
105675,Software,Critical,,28,Enterprise,0,3.0
105676,Network,Medium,10.95,21,Small,3,3.2
105677,Database,Critical,,22,Medium,1,4.1
105678,Email,Low,10.48,89,Medium,1,4.5
105679,Network,Critical,1.2,72,Medium,0,3.1
105680,Database,Critical,10.08,46,Medium,2,5.0
105681,Email,Medium,10.79,57,Medium,3,4.7
105682,Software,Medium,4.79,63,Small,2,4.3
105683,Security,Low,0.9,37,Enterprise,0,3.2
105684,Database,High,6.44,84,Medium,2,2.5
105685,Email,High,2.49,20,Medium,0,4.0
105686,Email,Low,0.56,26,Enterprise,2,2.6
105687,Network,High,9.15,50,Enterprise,1,2.6
105688,Hardware,Low,10.87,36,Small,0,2.7
105689,Email,Low,10.85,24,Small,2,2.7
105690,Hardware,Medium,2.73,98,Small,1,3.1
105691,Software,High,4.56,58,Small,2,4.0
105692,Security,High,5.25,34,Small,1,4.3
105693,Security,High,3.64,67,Small,2,4.6
105694,Software,Critical,3.14,60,Small,3,3.9
105695,Database,Low,6.39,82,Medium,0,2.8
105696,Software,Critical,5.9,45,Small,1,5.0
105697,Security,High,0.67,74,Medium,2,3.1
105698,Hardware,Low,8.29,82,Medium,2,4.7
105699,Network,Critical,1.05,66,Small,2,2.6
105700,Security,Low,10.19,80,Small,3,3.1
105701,Security,Medium,,33,Small,0,3.6
105702,Network,Low,10.24,82,Medium,3,4.1
105703,Email,Critical,,74,Small,1,4.6
105704,Security,High,,60,Small,0,2.8
105705,Security,Medium,10.72,21,Medium,2,3.5
105706,Network,High,9.99,26,Medium,1,4.5
105707,Hardware,High,10.29,62,Medium,0,2.6
105708,Email,High,1.67,22,Small,2,3.2
105709,Email,High,8.01,57,Small,0,5.0
105710,Security,High,,62,Medium,3,3.2
105711,Software,Low,3.28,84,Medium,3,3.5
105712,Network,Medium,,62,Small,1,3.9
105713,Email,High,4.05,47,Small,0,3.8
105714,Email,Medium,2.75,60,Small,1,4.3
105715,Network,Low,1.91,54,Enterprise,0,4.6
105716,Hardware,Medium,8.03,66,Medium,0,3.1
105717,Network,Medium,6.41,21,Medium,3,2.8
105718,Hardware,Medium,1.3,88,Medium,2,4.0
105719,Network,Low,,24,Small,1,4.2
105720,Software,Medium,8.19,61,Medium,2,2.9
105721,Database,Critical,1.61,55,Small,0,3.2
105722,Network,Low,0.8,28,Small,0,3.7
105723,Database,High,7.12,99,Small,2,2.5
105724,Network,High,6.48,42,Small,0,3.4
105725,Security,High,10.52,91,Medium,3,3.0
105726,Software,Medium,6.27,74,Medium,2,3.3
105727,Hardware,Critical,10.6,65,Small,2,3.3
105728,Software,High,5.84,81,Enterprise,0,3.0
105729,Hardware,Medium,,86,Small,1,2.6
105730,Database,Low,7.58,47,Small,2,2.9
105731,Hardware,Low,10.19,44,Small,1,2.7
105732,Software,High,,49,Medium,2,3.5
105733,Security,Medium,9.7,53,Small,2,4.6
105734,Database,Low,5.47,96,Small,3,3.9
105735,Network,Medium,2.02,49,Small,2,4.9
105736,Network,Low,,73,Small,3,4.0
105737,Software,Low,1.8,95,Medium,0,3.2
105738,Database,High,,27,Small,1,2.9
105739,Hardware,High,6.44,97,Small,1,3.6
105740,Database,Low,11.16,39,Medium,2,3.1
105741,Email,Medium,8.43,95,Medium,0,4.7
105742,Email,Critical,,25,Enterprise,0,2.9
105743,Network,Low,9.0,41,Enterprise,1,4.1
105744,Security,Medium,9.85,71,Small,2,4.8
105745,Software,High,11.36,64,Enterprise,1,3.1
105746,Email,High,6.98,81,Small,3,3.3
105747,Database,Low,,38,Enterprise,0,3.9
105748,Security,Critical,,24,Small,1,3.5
105749,Security,Low,,85,Small,0,3.4
105750,Email,High,0.99,72,Small,0,2.8
105751,Security,High,8.49,64,Medium,3,4.9
105752,Network,High,10.38,26,Small,1,4.8
105753,Software,Medium,4.16,20,Enterprise,2,4.3
105754,Email,Medium,5.27,83,Small,3,3.6
105755,Hardware,Low,9.78,70,Medium,0,3.3
105756,Hardware,Medium,4.09,28,Small,1,4.2
105757,Security,Critical,7.09,99,Small,0,2.7
105758,Email,Medium,8.08,85,Small,1,4.9
105759,Security,Medium,,35,Small,3,2.7
105760,Network,Medium,11.0,88,Small,1,3.8
105761,Hardware,Medium,6.81,38,Medium,3,3.7
105762,Database,Low,4.97,90,Small,3,4.5
105763,Network,Medium,4.9,38,Small,3,4.3
105764,Hardware,High,8.97,61,Small,2,4.4
105765,Security,Low,,38,Small,2,4.6
105766,Software,Medium,8.4,84,Small,3,4.0
105767,Software,Medium,,90,Medium,0,2.6
105768,Email,Medium,3.47,51,Enterprise,1,3.5
105769,Email,High,,92,Enterprise,2,3.6
105770,Database,Medium,1.33,53,Small,0,4.3
105771,Database,Low,,50,Medium,2,4.2
105772,Email,Low,1.17,76,Enterprise,3,4.1
105773,Security,Medium,7.56,79,Medium,3,4.0
105774,Security,Medium,1.26,75,Small,1,4.2
105775,Hardware,High,0.64,39,Small,3,4.6
105776,Database,Critical,1.3,75,Small,0,4.6
105777,Database,Low,8.42,38,Small,2,2.7
105778,Email,High,11.66,41,Small,2,3.9
105779,Email,Low,10.49,75,Medium,0,4.5
105780,Email,High,5.13,69,Small,0,5.0
105781,Email,Medium,3.17,97,Enterprise,2,3.1
105782,Network,Low,10.96,56,Medium,1,3.8
105783,Hardware,Medium,5.26,41,Small,1,3.5
105784,Hardware,Medium,11.05,34,Enterprise,2,3.7
105785,Security,Medium,1.07,63,Medium,2,4.3
105786,Hardware,Medium,,22,Small,1,4.1
105787,Hardware,Low,,81,Medium,3,4.5
105788,Software,Low,3.19,51,Small,1,2.7
105789,Email,Critical,11.99,57,Enterprise,3,4.0
105790,Software,Low,6.93,86,Medium,1,3.2
105791,Security,Low,,36,Small,0,3.7
105792,Network,Medium,1.93,56,Small,0,2.9
105793,Hardware,High,3.31,98,Small,2,3.8
105794,Hardware,Low,1.63,36,Enterprise,0,3.0
105795,Security,Critical,,86,Small,3,3.0
105796,Network,Critical,,92,Medium,0,3.0
105797,Network,Critical,10.13,93,Medium,0,3.3
105798,Security,Low,5.33,40,Small,0,4.2
105799,Network,Medium,,90,Enterprise,1,3.9
105800,Database,Low,2.24,85,Enterprise,1,4.6
105801,Email,Low,8.27,46,Small,0,4.0
105802,Software,Low,1.1,25,Medium,0,3.0
