Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
104707,Network,Critical,6.18,87,Small,0,4.0
104708,Database,High,2.16,45,Small,2,3.7
104709,Security,Medium,,30,Medium,3,4.1
104710,Database,High,5.36,28,Enterprise,2,4.2
104711,Email,Low,,56,Medium,2,4.9
104712,Database,Critical,9.85,96,Enterprise,2,3.4
104713,Hardware,Low,,67,Small,0,3.6
104714,Database,Medium,8.51,71,Medium,3,3.6
104715,Network,Medium,4.43,69,Medium,2,4.4
104716,Software,High,3.62,28,Medium,3,4.7
104717,Security,High,,47,Medium,0,3.2
104718,Hardware,High,9.11,93,Enterprise,1,4.9
104719,Software,Low,5.41,40,Medium,1,3.1
104720,Network,Low,10.62,95,Enterprise,2,3.1
104721,Database,High,3.65,38,Small,0,4.4
104722,Network,Low,,22,Enterprise,3,4.8
104723,Network,Low,6.17,61,Medium,2,4.2
104724,Software,High,0.76,63,Small,2,2.6
104725,Email,High,10.65,50,Small,1,2.7
104726,Database,Low,5.12,89,Small,0,3.7
104727,Hardware,Low,5.87,78,Enterprise,1,5.0
104728,Hardware,Low,1.74,38,Small,0,4.9
104729,Network,Low,7.55,59,Small,3,2.5
104730,Email,Low,5.4,28,Small,3,2.9
104731,Network,Medium,8.38,33,Small,0,3.4
104732,Database,Low,,74,Small,2,3.4
104733,Network,Critical,1.66,85,Medium,0,3.1
104734,Software,Low,10.12,54,Small,1,3.3
104735,Security,Medium,,59,Medium,0,4.0
104736,Security,Low,1.73,53,Medium,1,2.6
104737,Security,High,3.36,95,Medium,1,3.5
104738,Database,Medium,8.87,59,Enterprise,3,3.6
104739,Database,High,9.35,91,Small,3,4.5
104740,Software,Low,2.74,48,Small,1,4.3
104741,Security,Low,,82,Medium,2,2.8
104742,Software,Critical,8.33,31,Small,0,3.4
104743,Hardware,Medium,,63,Medium,2,3.4
104744,Email,Low,3.35,78,Small,2,3.8
104745,Database,Low,10.47,94,Enterprise,3,4.6
104746,Network,Medium,11.41,51,Medium,0,4.6
104747,Database,Low,9.62,69,Small,3,3.5
104748,Network,High,,47,Small,3,3.2
104749,Email,High,10.08,59,Small,1,4.4
104750,Software,Medium,10.15,93,Medium,2,3.3
104751,Network,Low,2.69,71,Small,3,4.4
104752,Database,Medium,,99,Small,2,4.0
104753,Email,Medium,6.78,60,Small,0,4.0
104754,Email,High,4.0,50,Enterprise,2,3.7
104755,Hardware,Critical,1.87,65,Medium,0,4.9
104756,Network,Low,1.65,95,Medium,2,4.6
104757,Network,High,3.01,24,Small,1,5.0
104758,Email,Low,5.79,34,Medium,3,4.2
104759,Software,Low,4.48,96,Medium,0,3.0
104760,Email,Low,0.81,91,Medium,2,3.5
104761,Software,Medium,8.11,62,Small,3,3.0
104762,Security,Medium,6.52,48,Enterprise,2,2.8
104763,Network,High,6.48,77,Medium,3,3.6
104764,Security,High,5.11,86,Small,1,4.0
104765,Hardware,Low,5.11,21,Medium,0,3.9
104766,Software,High,2.35,77,Small,3,3.1
104767,Hardware,Medium,9.14,54,Medium,2,3.0
104768,Email,Critical,4.58,37,Medium,0,4.9
104769,Network,Low,,43,Small,3,4.0
104770,Database,Critical,5.81,82,Small,2,4.7
104771,Network,Low,11.02,23,Small,2,3.4
104772,Database,Critical,,80,Small,1,4.4
104773,Network,Medium,4.37,82,Small,3,2.6
104774,Email,Critical,,53,Medium,3,3.2
104775,Software,Medium,0.64,90,Small,3,3.7
104776,Software,High,,21,Small,1,4.5
104777,Software,Critical,1.36,98,Small,1,2.8
104778,Network,Low,8.93,81,Medium,0,3.8
104779,Security,Medium,11.4,57,Medium,2,2.8
104780,Email,Medium,,51,Small,2,4.6
104781,Security,Low,6.63,48,Small,1,2.6
104782,Database,Critical,3.5,33,Small,0,4.4
104783,Database,High,,83,Small,0,3.3
104784,Security,High,6.22,62,Small,1,4.0
104785,Email,Medium,10.0,94,Medium,0,3.7
104786,Hardware,Low,5.65,69,Small,3,4.4
104787,Security,Low,4.59,44,Small,3,3.8
104788,Security,High,,51,Small,2,4.7
104789,Database,Medium,9.56,67,Small,1,2.7
104790,Software,Low,6.63,95,Small,0,4.8
104791,Software,Low,10.55,46,Enterprise,0,2.7
104792,Network,Medium,8.89,67,Small,3,2.7
104793,Security,Low,10.02,35,Enterprise,1,2.5
104794,Database,Medium,,51,Medium,2,4.9
104795,Email,Medium,7.74,79,Small,3,4.0
104796,Security,High,9.3,66,Small,0,4.5
104797,Software,Low,0.96,69,Medium,2,4.8
104798,Email,Low,,70,Enterprise,3,4.0
104799,Email,Low,10.37,50,Medium,3,4.8
104800,Network,High,4.53,57,Small,1,4.9
104801,Hardware,High,8.68,29,Medium,1,3.7
104802,Email,Critical,,47,Medium,0,2.6
104803,Software,Medium,,42,Enterprise,2,3.3
104804,Email,Medium,6.01,77,Enterprise,1,3.2
104805,Hardware,High,9.86,92,Enterprise,3,3.6
104806,Database,Low,2.38,55,Medium,0,4.5
104807,Hardware,Medium,9.97,94,Enterprise,2,3.8
104808,Database,High,11.07,57,Small,0,2.7
104809,Database,Low,4.23,37,Small,3,3.8
104810,Security,Medium,1.23,42,Small,1,4.0
104811,Security,High,10.76,45,Medium,2,2.9
104812,Security,Low,8.75,41,Small,0,4.3
104813,Hardware,High,,71,Small,2,3.3
104814,Email,Medium,,20,Small,1,4.2
104815,Network,High,2.29,29,Small,1,3.7
104816,Database,Medium,10.38,40,Small,2,3.8
104817,Database,Low,,87,Small,3,3.5
104818,Security,Medium,2.69,85,Small,2,2.8
104819,Software,Medium,1.98,60,Small,3,4.4
104820,Software,Low,,65,Small,0,4.5
104821,Software,Critical,4.08,95,Medium,3,4.8
104822,Database,Low,10.37,35,Enterprise,1,3.8
104823,Software,Critical,,50,Medium,3,2.8
104824,Database,Critical,4.0,22,Enterprise,1,4.4
104825,Hardware,Low,3.33,67,Small,1,3.1
104826,Network,Critical,11.39,48,Small,2,3.8
104827,Database,High,,45,Medium,3,2.9
104828,Email,Medium,,65,Enterprise,3,3.3
104829,Database,Medium,7.48,48,Small,0,3.6
104830,Email,Low,5.6,21,Enterprise,0,3.7
104831,Software,Critical,,35,Small,0,2.7
104832,Database,Low,3.42,99,Small,1,3.6
104833,Hardware,Medium,3.67,50,Small,0,3.5
104834,Database,Medium,,87,Medium,0,4.9
104835,Software,Low,1.96,95,Small,2,4.4
104836,Email,Low,7.32,28,Small,2,3.4
104837,Database,Low,,66,Enterprise,2,4.8
104838,Database,Medium,5.51,28,Enterprise,2,5.0
104839,Database,Medium,6.66,43,Small,2,2.9
104840,Software,Low,4.81,23,Small,0,4.6
104841,Hardware,Low,3.32,60,Enterprise,1,2.9
104842,Software,Medium,3.46,73,Small,2,3.3
104843,Network,Low,3.45,31,Medium,2,2.8
104844,Database,Medium,10.41,34,Medium,1,4.3
104845,Email,Medium,4.17,90,Enterprise,3,4.3
104846,Network,Medium,2.7,25,Medium,0,3.2
104847,Database,Low,9.55,71,Medium,1,3.3
104848,Hardware,Low,7.24,69,Small,1,4.7
104849,Security,Low,,82,Enterprise,3,5.0
104850,Software,Medium,10.61,80,Medium,1,4.2
104851,Database,Low,4.93,54,Small,0,2.9
104852,Software,High,,32,Small,0,2.8
104853,Hardware,Medium,7.13,34,Medium,0,4.2
104854,Network,Medium,4.64,70,Medium,3,3.3
104855,Hardware,High,3.14,26,Medium,3,4.9
104856,Network,Critical,1.04,52,Medium,3,4.0
104857,Network,Medium,,44,Small,3,3.1
104858,Security,Low,8.57,44,Small,2,3.9
104859,Hardware,High,9.6,71,Medium,1,3.0
104860,Security,Low,1.23,36,Medium,2,3.3
104861,Security,Critical,4.71,76,Small,1,3.6
104862,Network,Low,6.6,36,Medium,1,3.2
104863,Security,Medium,7.2,38,Medium,3,2.7
104864,Email,Low,11.04,42,Small,2,5.0
104865,Security,Low,4.07,76,Small,2,2.7
104866,Security,Medium,3.76,96,Medium,2,2.6
104867,Hardware,Medium,2.84,33,Medium,1,4.4
104868,Network,Low,,69,Small,2,3.9
104869,Hardware,Medium,8.97,65,Medium,0,3.5
104870,Email,High,10.36,77,Enterprise,1,4.0
104871,Security,High,,36,Small,0,4.1
104872,Email,Critical,,35,Small,2,4.7
104873,Hardware,Medium,,90,Medium,2,3.6
104874,Database,Low,5.1,84,Enterprise,3,3.3
104875,Security,Low,7.08,30,Small,3,3.4
104876,Hardware,Critical,5.22,63,Small,0,4.8
104877,Database,Critical,3.44,29,Enterprise,1,3.1
104878,Network,Low,8.69,67,Medium,2,3.6
104879,Network,High,8.98,97,Medium,0,5.0
104880,Hardware,Medium,,43,Medium,2,3.9
104881,Hardware,Low,2.82,52,Small,1,3.4
104882,Network,High,,94,Small,1,4.5
104883,Database,Low,8.08,29,Medium,0,2.7
104884,Email,Medium,2.85,88,Small,0,4.1
104885,Database,Low,2.77,99,Small,0,4.7
104886,Security,High,5.55,75,Medium,3,2.9
104887,Software,Low,6.51,54,Small,0,4.2
104888,Security,Low,9.88,22,Small,2,3.3
104889,Software,High,10.4,53,Medium,3,4.8
104890,Database,Critical,11.26,69,Medium,1,2.7
104891,Email,Low,,50,Small,2,4.0
104892,Hardware,Low,,88,Small,2,4.6
104893,Network,Medium,1.24,78,Enterprise,3,3.4
104894,Email,Low,11.53,41,Small,3,4.7
104895,Network,Medium,11.24,84,Medium,0,3.4
104896,Security,Medium,7.81,43,Enterprise,2,4.3
104897,Database,High,,35,Medium,1,3.6
104898,Email,Critical,7.5,40,Small,1,4.5
104899,Security,Medium,,81,Medium,1,4.7
104900,Hardware,High,,96,Small,0,4.1
104901,Email,Medium,,58,Medium,0,3.0
104902,Email,Medium,11.96,27,Small,3,3.3
104903,Software,Medium,0.97,42,Small,2,4.8
104904,Database,Medium,,45,Small,1,3.9
104905,Software,Medium,11.59,28,Medium,3,4.0
104906,Hardware,Medium,1.78,94,Small,1,2.8
104907,Database,Medium,4.07,80,Small,0,4.0
104908,Network,High,5.54,88,Medium,2,3.8
104909,Email,High,,65,Small,2,3.0
104910,Security,High,9.81,88,Small,3,4.2
104911,Security,Medium,3.43,63,Medium,1,4.5
104912,Email,Medium,5.25,67,Enterprise,1,3.4
104913,Email,High,4.48,53,Medium,3,3.6
104914,Network,Medium,8.9,62,Small,2,3.8
104915,Network,High,,72,Medium,3,2.8
104916,Database,Low,3.2,64,Medium,2,3.3
104917,Network,Low,2.79,50,Enterprise,0,4.8
104918,Hardware,Critical,1.12,47,Medium,3,4.4
104919,Database,Low,11.7,91,Small,2,4.1
104920,Software,Medium,,35,Enterprise,0,3.0
104921,Network,Medium,6.73,94,Enterprise,2,2.8
104922,Network,High,4.26,86,Medium,1,4.2
104923,Software,High,8.6,57,Enterprise,3,3.6
104924,Network,Medium,1.95,83,Small,3,4.3
104925,Security,Low,0.81,61,Small,2,3.4
104926,Security,Low,1.1,90,Medium,1,3.6
104927,Hardware,Critical,5.72,88,Medium,3,3.5
104928,Email,Low,9.27,58,Small,0,4.0
104929,Security,Medium,4.92,42,Small,2,4.3
104930,Email,High,,39,Enterprise,1,3.0
104931,Software,Medium,8.35,47,Small,2,5.0
104932,Network,Low,2.42,38,Medium,2,2.8
104933,Database,Critical,,87,Enterprise,1,3.1
104934,Security,High,11.49,40,Small,2,3.9
104935,Network,Low,3.78,70,Enterprise,3,4.9
104936,Software,Medium,9.13,54,Enterprise,1,3.3
104937,Network,Medium,10.85,24,Medium,0,4.5
104938,Software,Low,6.08,28,Enterprise,2,4.9
104939,Database,Low,3.53,86,Small,0,4.2
104940,Email,High,3.4,73,Medium,0,4.2
104941,Network,Low,3.92,78,Medium,0,4.2
104942,Software,Low,7.19,65,Small,3,3.8
104943,Database,Medium,,97,Small,1,3.2
104944,Database,Low,11.21,83,Medium,2,2.6
104945,Database,Low,2.77,41,Enterprise,1,3.2
104946,Database,High,10.56,59,Small,2,4.4
104947,Database,Medium,7.82,25,Enterprise,2,3.9
104948,Network,Medium,,38,Medium,0,4.8
104949,Network,High,6.74,42,Medium,3,4.5
104950,Software,Low,,28,Medium,1,3.0
104951,Database,Low,,96,Medium,3,5.0
104952,Software,High,6.33,80,Small,0,4.5
104953,Network,Critical,10.23,56,Medium,1,2.8
104954,Security,Critical,4.32,22,Medium,0,4.0
104955,Software,High,6.17,76,Medium,3,3.3
104956,Database,High,,44,Small,0,4.4
104957,Email,Medium,3.24,28,Medium,1,3.5
104958,Network,Medium,,62,Medium,0,4.8
104959,Network,Medium,4.75,29,Enterprise,1,4.7
104960,Software,Low,6.32,83,Small,1,4.8
104961,Hardware,Low,,79,Small,2,3.6
104962,Network,Medium,6.04,42,Small,2,3.4
104963,Software,High,2.57,23,Small,0,4.3
104964,Database,High,,28,Small,2,3.5
104965,Software,Medium,7.85,82,Medium,2,3.0
104966,Hardware,High,2.2,78,Small,1,2.6
104967,Security,Medium,3.95,66,Medium,0,4.1
104968,Email,Medium,6.89,24,Medium,3,3.2
104969,Security,Low,2.34,60,Enterprise,3,3.3
104970,Security,Medium,10.54,85,Medium,3,3.4
104971,Hardware,High,9.99,64,Small,1,3.1
104972,Database,Medium,5.37,89,Enterprise,2,3.5
104973,Software,Medium,2.18,29,Small,1,4.5
104974,Security,Low,3.17,20,Small,1,3.2
104975,Hardware,High,,52,Enterprise,1,4.2
104976,Email,Medium,,29,Enterprise,3,4.3
104977,Network,Low,3.5,63,Medium,0,4.7
104978,Security,Medium,11.68,72,Small,2,4.1
104979,Email,High,,59,Enterprise,1,3.4
104980,Hardware,Medium,8.18,37,Small,0,3.5
104981,Software,Low,3.2,56,Small,1,3.8
104982,Security,Low,4.18,30,Medium,2,3.6
104983,Hardware,Low,,34,Medium,3,4.4
104984,Security,Medium,,83,Enterprise,3,3.7
104985,Database,Medium,9.83,27,Small,2,4.0
104986,Software,Medium,10.02,47,Small,1,4.3
104987,Hardware,Medium,2.17,35,Small,2,2.8
104988,Network,Medium,5.13,81,Small,0,4.3
104989,Hardware,High,11.75,25,Medium,2,3.8
104990,Software,Medium,10.77,64,Small,0,3.1
104991,Database,High,2.71,47,Medium,3,2.8
104992,Email,Medium,11.79,51,Enterprise,1,3.3
104993,Email,Medium,8.79,93,Medium,1,3.2
104994,Hardware,Low,,78,Small,2,3.7
104995,Database,High,8.58,89,Small,0,3.1
104996,Software,Critical,,35,Small,1,2.8
104997,Network,Low,9.72,20,Small,0,2.9
104998,Email,Low,10.56,68,Enterprise,2,3.0
104999,Software,Low,4.75,79,Small,2,4.0
105000,Software,Low,1.76,85,Small,0,4.7
105001,Database,Medium,7.71,55,Enterprise,2,5.0
105002,Hardware,Low,10.18,92,Small,3,3.7
105003,Software,Medium,2.37,76,Medium,0,3.0
105004,Network,Low,7.84,47,Small,1,3.0
105005,Software,Medium,9.64,90,Small,2,3.5
105006,Software,Critical,4.31,78,Small,0,3.7
105007,Email,Low,,58,Small,3,2.9
105008,Hardware,Low,5.01,29,Small,3,4.4
105009,Email,Medium,11.97,27,Medium,2,4.0
105010,Email,Medium,2.96,61,Small,2,3.6
105011,Network,Low,4.83,26,Medium,1,4.2
105012,Software,High,2.29,43,Enterprise,2,2.6
105013,Database,Critical,,67,Medium,1,3.5
105014,Hardware,Low,3.8,66,Medium,0,4.4
105015,Database,Critical,5.32,32,Medium,3,3.1
105016,Network,Low,9.28,66,Small,0,4.8
105017,Network,Medium,8.6,39,Medium,3,3.2
105018,Database,Low,6.61,29,Medium,1,4.3
105019,Security,Low,3.78,79,Small,3,2.6
105020,Hardware,High,,75,Medium,2,4.0
105021,Hardware,High,6.23,49,Medium,0,3.8
105022,Email,Low,1.53,31,Small,0,2.7
105023,Hardware,Medium,0.5,44,Medium,1,4.4
105024,Software,Critical,1.82,24,Small,0,4.7
105025,Email,Low,1.68,23,Small,1,2.5
105026,Hardware,High,1.6,70,Small,1,4.0
105027,Database,Low,,40,Medium,2,5.0
105028,Email,Low,3.64,69,Enterprise,1,3.9
105029,Network,High,,95,Enterprise,0,4.6
105030,Software,Medium,0.92,68,Medium,1,2.6
105031,Hardware,Critical,1.76,41,Small,3,3.6
105032,Security,High,1.34,47,Enterprise,2,3.6
105033,Hardware,Low,11.13,57,Enterprise,0,4.8
105034,Security,High,11.56,60,Small,2,4.7
105035,Database,High,2.87,72,Medium,2,2.9
105036,Security,Low,8.07,61,Small,2,3.2
105037,Software,High,10.96,92,Small,0,4.5
105038,Hardware,High,4.29,54,Small,3,4.5
105039,Network,Low,8.81,25,Small,2,3.3
105040,Email,Low,7.57,66,Enterprise,3,3.4
105041,Security,Low,1.37,21,Small,0,4.5
105042,Database,Low,10.54,92,Small,2,2.9
105043,Hardware,High,11.28,61,Medium,3,3.2
105044,Email,Low,10.45,88,Small,0,4.8
105045,Software,High,,34,Medium,2,4.1
105046,Security,Medium,9.89,45,Small,1,3.0
105047,Network,High,7.22,69,Small,2,4.7
105048,Database,Low,5.02,61,Medium,3,3.7
105049,Software,Low,7.22,87,Medium,0,4.4
105050,Hardware,Low,,25,Medium,0,5.0
105051,Hardware,Medium,,42,Small,0,3.4
105052,Database,Low,3.75,64,Small,2,4.2
105053,Software,Low,1.67,81,Medium,3,4.8
105054,Software,Critical,,97,Small,1,3.5
105055,Software,Low,3.59,24,Medium,2,2.6
105056,Network,Medium,10.56,36,Small,2,2.6
105057,Email,Medium,2.46,82,Small,3,4.1
105058,Email,Low,1.77,27,Medium,1,3.6
105059,Hardware,Medium,10.29,58,Small,3,2.8
105060,Security,Critical,10.62,67,Small,1,4.9
105061,Email,Low,4.15,79,Enterprise,2,4.2
105062,Hardware,Medium,10.66,86,Medium,1,4.1
105063,Software,High,,23,Small,2,3.5
105064,Software,Low,11.16,56,Small,1,3.6
105065,Email,Medium,10.01,98,Medium,1,3.5
105066,Software,Critical,6.12,63,Medium,2,4.1
105067,Email,Low,0.53,41,Small,3,3.9
105068,Email,Medium,8.55,92,Small,1,4.9
105069,Email,Low,3.92,78,Small,1,4.6
105070,Software,Medium,3.01,66,Medium,0,3.9
105071,Database,Low,10.61,43,Small,1,2.9
105072,Hardware,Medium,,63,Enterprise,0,3.9
105073,Security,Low,8.58,75,Medium,3,4.1
105074,Network,Low,8.02,95,Small,2,3.3
105075,Database,High,0.73,93,Small,2,4.5
105076,Security,Critical,8.65,72,Enterprise,1,2.8
105077,Hardware,Medium,0.93,37,Medium,3,3.1
105078,Network,Medium,11.41,27,Medium,2,3.2
105079,Software,High,6.38,45,Small,2,2.8
105080,Email,Low,8.12,72,Medium,3,4.5
105081,Hardware,Medium,3.59,51,Enterprise,1,3.1
105082,Hardware,High,2.96,53,Enterprise,1,2.5
105083,Security,Critical,,88,Small,0,4.2
105084,Security,Critical,10.22,65,Medium,3,4.3
105085,Security,Critical,10.14,77,Small,3,3.6
105086,Security,Low,7.64,54,Medium,2,3.7
105087,Hardware,High,9.48,36,Enterprise,2,3.4
105088,Software,High,7.19,46,Small,0,4.4
105089,Security,Low,3.22,23,Small,0,2.5
105090,Software,Low,8.68,92,Medium,1,4.6
105091,Hardware,High,,33,Small,0,2.7
105092,Network,Low,4.54,39,Small,0,3.4
105093,Database,Medium,2.29,98,Medium,0,3.9
105094,Database,Medium,9.32,42,Small,1,2.7
105095,Security,High,,65,Small,3,3.6
105096,Hardware,Medium,6.98,57,Small,1,4.1
105097,Network,High,9.2,91,Small,3,3.7
105098,Security,Medium,2.01,77,Small,3,3.6
105099,Hardware,Low,,33,Small,0,4.2
105100,Hardware,High,10.75,53,Small,2,3.4
105101,Software,Low,,25,Small,3,4.4
105102,Software,Medium,2.51,34,Medium,2,2.6
105103,Security,Medium,6.72,44,Medium,0,3.3
105104,Network,Medium,9.91,95,Small,2,3.8
105105,Security,Medium,9.26,89,Medium,0,2.8
105106,Software,High,2.48,81,Enterprise,1,2.7
105107,Email,Low,1.59,69,Small,2,3.0
105108,Network,Low,5.98,76,Medium,1,4.6
105109,Security,High,7.96,44,Enterprise,3,2.5
105110,Software,Low,4.36,85,Enterprise,0,4.7
105111,Hardware,Medium,6.1,51,Small,1,3.9
105112,Security,Low,,80,Enterprise,2,3.9
105113,Software,Medium,3.6,50,Medium,1,3.7
105114,Network,High,9.88,76,Medium,3,4.0
105115,Network,Low,7.11,88,Small,3,4.5
105116,Database,Critical,6.89,25,Small,3,3.2
105117,Network,Medium,2.8,85,Enterprise,2,2.5
105118,Hardware,Medium,2.04,67,Enterprise,2,4.6
105119,Email,High,9.3,55,Enterprise,0,2.7
105120,Email,Medium,3.92,57,Enterprise,0,3.1
105121,Hardware,Low,3.32,98,Small,1,3.0
105122,Email,Low,6.37,35,Enterprise,3,2.7
105123,Hardware,High,10.52,47,Medium,1,4.0
105124,Email,Critical,,48,Medium,3,4.7
105125,Software,Low,4.18,23,Enterprise,1,4.0
105126,Software,Low,2.39,68,Enterprise,0,3.4
105127,Email,Medium,4.2,22,Small,2,3.1
105128,Software,Low,4.59,85,Enterprise,2,4.6
105129,Security,Medium,,23,Small,2,2.8
105130,Database,Critical,3.38,82,Enterprise,3,3.0
105131,Email,Medium,,26,Small,1,2.7
105132,Software,Critical,2.54,50,Medium,0,4.8
105133,Hardware,Critical,6.33,49,Small,3,4.5
105134,Hardware,Medium,,29,Medium,3,4.4
105135,Hardware,High,6.5,58,Enterprise,1,4.7
105136,Software,Low,3.32,42,Medium,2,3.7
105137,Security,Low,8.07,36,Small,0,4.6
105138,Network,Medium,,91,Small,3,5.0
105139,Email,Critical,3.0,68,Enterprise,2,4.2
105140,Hardware,Medium,3.31,76,Small,3,2.5
105141,Network,Medium,,53,Medium,1,2.7
105142,Email,Low,0.79,32,Small,2,4.6
105143,Network,Medium,3.53,23,Medium,3,4.3
105144,Security,Low,11.18,24,Small,0,3.6
105145,Security,Medium,,73,Enterprise,2,3.2
105146,Hardware,Medium,11.32,29,Medium,1,3.1
105147,Hardware,Low,9.23,41,Medium,2,4.7
105148,Email,Medium,3.22,29,Small,3,3.9
105149,Database,High,2.42,89,Enterprise,3,3.5
105150,Database,Critical,4.11,47,Medium,2,3.3
105151,Network,Low,8.58,53,Small,1,3.3
105152,Hardware,Low,4.21,94,Small,3,4.3
105153,Email,Medium,6.44,61,Small,3,3.5
105154,Security,Medium,8.57,29,Enterprise,1,4.7
105155,Database,Low,3.14,66,Enterprise,0,2.8
105156,Software,Low,,48,Small,1,4.1
105157,Database,Medium,,44,Enterprise,1,4.1
105158,Security,Medium,7.28,47,Small,3,2.6
105159,Network,Low,11.96,74,Small,2,3.6
105160,Email,Medium,,68,Enterprise,0,2.6
105161,Email,Low,6.46,82,Small,3,3.6
105162,Database,Low,3.9,51,Medium,3,4.0
105163,Database,High,3.2,73,Medium,1,4.3
105164,Network,High,8.61,28,Small,3,4.2
105165,Network,Medium,8.82,26,Medium,3,4.4
105166,Hardware,Medium,6.79,63,Medium,0,3.1
105167,Email,Low,6.02,53,Medium,0,4.1
105168,Network,Medium,2.93,61,Small,3,2.5
105169,Email,Medium,11.38,50,Enterprise,0,2.6
105170,Security,Low,9.49,24,Medium,3,4.4
105171,Security,Low,,86,Medium,3,4.9
105172,Database,Low,,75,Medium,0,4.1
105173,Security,Low,2.56,35,Small,1,4.5
105174,Database,Low,9.13,39,Small,3,4.4
105175,Hardware,High,7.92,29,Small,0,4.4
105176,Security,High,10.74,28,Small,1,2.7
105177,Software,Medium,4.55,25,Small,1,3.0
105178,Network,Low,8.43,67,Medium,1,4.3
105179,Network,Low,7.43,72,Small,2,4.4
105180,Hardware,Low,2.77,62,Small,1,3.2
105181,Network,High,2.96,55,Small,3,3.8
105182,Security,Low,,93,Small,3,3.1
105183,Hardware,Low,4.22,65,Small,2,3.2
105184,Hardware,High,,32,Small,0,5.0
105185,Security,Low,4.51,21,Enterprise,3,4.8
105186,Network,Low,10.26,41,Small,1,3.2
105187,Security,Medium,8.99,49,Medium,0,4.1
105188,Hardware,Low,11.16,30,Small,2,4.3
105189,Software,Low,7.13,46,Medium,2,2.5
105190,Hardware,High,11.49,39,Enterprise,0,4.5
105191,Software,High,,43,Small,1,3.8
105192,Email,Low,8.72,96,Enterprise,1,3.7
105193,Security,Medium,8.24,45,Small,0,3.7
105194,Software,High,,38,Enterprise,2,4.5
105195,Software,High,1.79,46,Medium,0,3.9
105196,Software,Critical,8.31,23,Medium,3,2.6
105197,Security,High,,60,Small,0,4.3
105198,Network,Medium,4.81,93,Small,0,2.6
105199,Security,Medium,,26,Small,0,3.2
105200,Email,Low,11.47,46,Medium,1,2.6
105201,Database,Low,2.96,85,Small,3,3.5
105202,Database,Medium,2.5,41,Enterprise,3,3.3
105203,Software,Medium,,76,Small,0,4.2
105204,Security,Medium,2.79,70,Medium,1,2.8
105205,Database,Medium,4.16,96,Medium,3,2.7
105206,Database,High,,74,Medium,0,4.1
105207,Software,Medium,,28,Enterprise,1,3.6
105208,Hardware,Medium,8.65,29,Small,0,2.8
105209,Software,Medium,5.84,85,Medium,0,3.7
105210,Security,Medium,9.24,69,Small,3,3.7
105211,Email,Low,10.96,31,Small,1,3.8
105212,Software,Medium,4.93,36,Small,2,3.8
105213,Hardware,Low,,73,Small,2,3.6
105214,Database,Low,,26,Enterprise,2,3.4
105215,Hardware,Medium,,91,Small,2,4.5
105216,Email,Medium,3.53,62,Small,0,5.0
105217,Email,Low,1.08,96,Medium,0,4.3
105218,Security,High,7.85,83,Small,0,3.6
105219,Software,Low,1.15,83,Small,1,3.2
105220,Software,Medium,7.45,58,Medium,0,3.4
105221,Database,High,2.38,30,Medium,3,3.4
105222,Email,Medium,,73,Enterprise,1,3.1
105223,Security,Low,2.98,76,Enterprise,1,3.0
105224,Network,Critical,4.55,98,Medium,0,3.8
105225,Security,Medium,0.96,98,Enterprise,3,2.8
105226,Email,Medium,4.4,77,Small,3,4.3
105227,Software,High,,28,Small,1,3.6
105228,Database,Medium,4.29,51,Small,2,5.0
105229,Hardware,High,4.41,64,Small,3,4.4
105230,Security,Low,0.61,95,Small,1,3.1
105231,Software,Medium,3.46,65,Small,3,4.4
105232,Software,Medium,5.34,53,Medium,1,4.9
105233,Network,Medium,9.31,23,Small,0,3.9
105234,Email,Medium,8.85,88,Small,2,2.7
105235,Security,Critical,,83,Medium,3,4.5
105236,Software,Low,4.53,91,Medium,2,4.9
105237,Email,Medium,12.0,75,Enterprise,0,2.9
105238,Database,Low,6.87,79,Small,3,3.6
105239,Security,Medium,2.04,98,Medium,1,4.4
105240,Email,Low,5.35,62,Enterprise,1,4.2
105241,Database,Medium,6.56,97,Medium,3,3.9
105242,Network,Medium,8.85,76,Small,1,3.7
105243,Software,Medium,5.96,85,Medium,1,4.7
105244,Hardware,Low,5.1,59,Enterprise,0,4.4
105245,Database,Low,6.41,29,Small,1,3.5
105246,Hardware,Medium,1.43,60,Enterprise,2,4.8
105247,Database,Critical,,91,Medium,0,2.8
105248,Hardware,Medium,6.51,34,Small,3,3.5
105249,Email,Medium,9.74,72,Enterprise,1,2.6
105250,Software,Low,1.27,49,Medium,3,2.8
105251,Software,Low,,30,Small,3,3.0
105252,Security,Medium,1.32,68,Medium,0,4.0
105253,Network,Low,10.0,70,Small,1,3.4
105254,Hardware,Low,1.05,25,Enterprise,1,3.1
105255,Email,Critical,10.85,64,Small,3,3.2
105256,Security,Low,8.53,87,Medium,0,3.9
105257,Software,Low,10.84,50,Enterprise,2,3.8
105258,Software,Medium,6.08,47,Enterprise,3,4.9
105259,Email,Medium,0.8,87,Small,2,2.6
105260,Network,Low,11.73,37,Small,3,4.5
105261,Email,Low,1.46,63,Small,2,2.6
105262,Database,Low,2.83,36,Small,1,2.8
105263,Hardware,High,7.69,95,Medium,0,4.8
105264,Network,Medium,2.94,30,Enterprise,1,4.9
105265,Security,Medium,6.12,80,Medium,3,3.9
105266,Email,Critical,6.41,74,Enterprise,2,3.3
105267,Hardware,Low,,82,Small,0,2.9
